""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-19a-5p"	81.3751594375147	3.13591218502597e+24	80.771932989848	51.694182770808	6.98993148849474e-10	8.72491015731243e-09
"hsa-miR-424-3p"	87.5973298233864	2.34112076431598e+26	87.3841005185077	51.5637026708731	7.10762571326496e-10	8.72491015731243e-09
"hsa-miR-618"	108.724694262592	5.36283262095648e+32	107.969837696822	51.5090113118404	7.15763488358244e-10	8.72491015731243e-09
"hsa-miR-501-3p"	93.5864573388366	1.48706806407095e+28	94.5898761783685	51.2482199662124	7.40173865972424e-10	8.72491015731243e-09
"hsa-miR-96-5p"	114.062627818483	2.16906395607138e+34	114.731439737114	51.1974808899374	7.45033677247284e-10	8.72491015731243e-09
"hsa-miR-223-5p"	106.988673073946	1.60990330348622e+32	105.972453243482	51.096548109743	7.5481064561293e-10	8.72491015731243e-09
"hsa-miR-26b-3p"	108.620448728311	4.98899661993479e+32	107.898729297912	50.9845453354958	7.65833182880619e-10	8.72491015731243e-09
"hsa-miR-224-5p"	101.798364230129	4.40921364561156e+30	99.8406788497251	50.8452877337996	7.79797227116179e-10	8.72491015731243e-09
"hsa-miR-646"	74.3388649754626	2.38906629460841e+22	73.2085683394051	50.8404356237124	7.80289028467229e-10	8.72491015731243e-09
"hsa-miR-587"	85.8059998458329	6.76362875031793e+25	86.3213675208634	50.5478275762904	8.10617926357293e-10	8.72491015731243e-09
"hsa-miR-632"	106.698749202831	1.31681271042743e+32	106.557083961281	50.5288753396475	8.12628649542041e-10	8.72491015731243e-09
"hsa-miR-191-3p"	99.7031062966367	1.03187159179336e+30	101.665713930676	50.4912480926784	8.16637716190354e-10	8.72491015731243e-09
"hsa-miR-188-3p"	86.5489170888483	1.13193147421901e+26	85.5935006844121	50.4689264839207	8.19026768352666e-10	8.72491015731243e-09
"hsa-miR-29a-3p"	14699.0276844707	Inf	14628.2517033101	50.2148625990469	8.46793388796338e-10	8.75872553897846e-09
"hcmv-miR-UL22A-5p"	83.8504268498551	1.74378778448363e+25	85.8418510627593	50.0495168549814	8.65445863711738e-10	8.75872553897846e-09
